2928700
870200
816500
775600
831400
790300
864800
755900
787500
813600
744700
861400
798100
886600
731000
810700
722600
815300
948800
798300
752600
1117800
723000
601500
689700
501200
570000
597300
592000
563400
696000
766100
566000
574200
649000
714700
641000
638500
689800
588900
682500
617300
710200
560100
613900
656600
536300
558000
2028400
573900
642200
591400
650000
616800
600400
578700
510500
543400
592400
514700
559900
518100
500100
702700
537100
510800
460900
478900
521900
532300
534200
510400
446200
454700
531100
538300
444900
476300
469700
569200
556400
577900
500200
524700
547200
676900
567900
580000
500900
520200
558600
448700
450000
476400
475700
579800
559900
524700
487000
493900
443400
412700
459100
522300
481200
488300
542900
546200
603500
466600
73300
735400
394000
481000
585800
657800
472300
493500
461100
422600
517100
512400
514700
439600
612900
579100
529700
879300
463100
492400
521700
605200
480100
396900
463200
469600
559900
429000
433700
408600
475000
521800
526600
428200
472000
1744500
624300
602000
510700
444600
465100
362500
598700
447400
457700
479700
513200
508500
481300
536000
364700
507000
506900
531600
427700
478400
410100
365000
487600
493700
506000
463700
475200
453900
362900
399500
503800
437600
412300
456100
500600
465100
463500
478300
392600
387300
325400
421400
421800
388800
392500
426700
406900
381200
363700
418500
432700
549300
439900
430600
447400
506300
424700
461600
440500
408200
411200
399900
494000
431800
396500
393900
363400
512300
588700
425300
475800
349500
449400
436500
359400
368200
423600
429800
443800
485200
426800
417200
361300
519300
549600
522300
368600
409200
403400
401900
367700
376100
445200
427800
324700
422300
491200
506600
415600
1482400
468800
540900
468400
514600
454300
420500
394000
396200
419300
886300
483900
492200
625700
418900
428000
366800
327500
439000
361800
342800
435500
360700
413400
295000
352600
386800
408300
330800
349500
324600
446200
373000
317100
358000
326200
432400
350900
364600
379000
367100
384100
365100
382100
346000
288600
365300
391500
366700
537200
400000
430400
391500
417900
471900
460500
399600
468300
401600
403700
466900
494500
397500
379900
640000
611500
552500
505600
717800
627100
644300
543900
550200
526700
613200
530900
521300
553700
504800
555200
656600
506400
568400
499600
475100
488700
476600
496600
517000
552700
575000
485600
493500
544600
466500
473200
462000
450200
498900
1954800
572600
507200
535800
499700
504000
492300
475000
531200
560900
541600
493500
590200
570400
528500
576200
458900
501300
443600
534600
566900
521000
520400
487500
555900
670800
371300
578000
565300
590500
514100
514100
482600
498100
615700
487500
483000
672900
590100
11091500
772100
641200
532900
481200
521200
535500
478000
397500
448800
397500
483200
410500
515600
367300
387100
427300
